ID 	SX 	VG 	VE 	VF 
8126 	1 	0.781 	0.775 	1.556 
8127 	1 	0.432 	-2.772 	-2.340 
8128 	0 	-1.132 	1.442 	0.310 
8129 	0 	0.129 	-3.409 	-3.280 
8130 	1 	0.235 	1.532 	1.768 
8131 	0 	0.900 	0.105 	1.005 
8132 	1 	0.017 	-0.894 	-0.877 
8133 	0 	-0.391 	-0.947 	-1.338 
8134 	0 	-0.081 	-1.096 	-1.177 
8135 	1 	-0.618 	2.500 	1.882 
8136 	0 	-0.253 	-3.629 	-3.883 
8137 	0 	1.507 	1.065 	2.572 
8138 	1 	-0.521 	1.413 	0.892 
8139 	1 	-0.774 	3.140 	2.366 
8140 	0 	1.406 	0.853 	2.259 
8141 	0 	0.011 	1.286 	1.297 
8142 	1 	0.076 	0.383 	0.459 
8143 	0 	-1.372 	2.041 	0.669 
8144 	0 	-0.248 	0.828 	0.580 
8145 	0 	0.623 	-0.705 	-0.082 
8146 	0 	-1.458 	2.345 	0.886 
8147 	1 	-1.261 	0.153 	-1.108 
8148 	1 	-1.597 	-3.380 	-4.977 
8149 	1 	-0.600 	0.400 	-0.200 
8150 	1 	0.128 	2.664 	2.791 
8151 	1 	1.915 	2.197 	4.112 
8152 	1 	-0.477 	-2.959 	-3.436 
8153 	0 	-0.702 	-0.154 	-0.856 
8154 	1 	0.781 	1.301 	2.082 
8155 	1 	0.269 	-0.961 	-0.691 
8156 	0 	0.956 	0.970 	1.926 
8157 	0 	0.463 	-3.882 	-3.419 
8158 	0 	-0.523 	2.394 	1.871 
8159 	1 	0.968 	0.028 	0.996 
8160 	1 	-0.296 	-2.726 	-3.023 
8161 	1 	1.070 	-0.236 	0.834 
8162 	0 	1.426 	3.302 	4.728 
8163 	1 	-1.942 	-1.010 	-2.952 
8164 	0 	0.497 	-0.342 	0.155 
8165 	1 	-0.165 	-1.331 	-1.496 
8166 	0 	-0.676 	0.999 	0.323 
8167 	0 	-0.010 	-3.238 	-3.248 
8168 	1 	0.129 	1.804 	1.932 
8169 	1 	-1.305 	1.142 	-0.163 
8170 	1 	1.276 	-1.152 	0.124 
8171 	1 	0.798 	0.556 	1.354 
8172 	0 	1.648 	-1.520 	0.129 
8173 	1 	0.764 	0.210 	0.974 
8174 	1 	1.132 	-4.193 	-3.061 
8175 	1 	-3.038 	1.334 	-1.703 
8176 	0 	0.502 	1.472 	1.974 
8177 	0 	-0.992 	-4.558 	-5.550 
8178 	0 	0.785 	-3.996 	-3.211 
8179 	0 	0.777 	-3.597 	-2.821 
8180 	1 	0.166 	3.287 	3.454 
8181 	1 	-0.456 	2.009 	1.552 
8182 	1 	-0.669 	0.787 	0.118 
8183 	0 	-1.373 	2.715 	1.342 
8184 	1 	-1.241 	-1.995 	-3.236 
8185 	0 	1.602 	-2.364 	-0.763 
8186 	1 	0.262 	-1.084 	-0.822 
8187 	0 	-0.243 	-0.732 	-0.974 
8188 	1 	-0.988 	2.625 	1.637 
8189 	0 	-0.716 	-0.638 	-1.354 
8190 	0 	-1.194 	1.528 	0.335 
8191 	1 	0.085 	0.157 	0.241 
8192 	1 	0.482 	0.223 	0.705 
8193 	0 	-1.224 	-4.615 	-5.839 
8194 	0 	0.225 	-3.569 	-3.343 
8195 	0 	1.121 	3.744 	4.865 
8196 	0 	0.937 	2.744 	3.681 
8197 	0 	0.774 	-1.047 	-0.273 
8198 	0 	0.342 	0.194 	0.536 
8199 	0 	0.284 	-0.671 	-0.388 
8200 	1 	0.512 	-2.137 	-1.625 
8201 	1 	-0.218 	2.981 	2.763 
8202 	1 	-0.631 	-0.240 	-0.871 
8203 	0 	0.183 	-4.207 	-4.025 
8204 	0 	0.297 	3.125 	3.422 
8205 	0 	-0.092 	-0.134 	-0.226 
8206 	1 	-1.415 	1.386 	-0.029 
8207 	0 	0.576 	-2.761 	-2.186 
8208 	0 	0.153 	-3.200 	-3.047 
8209 	1 	0.599 	-1.452 	-0.853 
8210 	1 	-0.758 	-2.569 	-3.327 
8211 	0 	-0.141 	-1.311 	-1.451 
8212 	0 	0.037 	1.531 	1.568 
8213 	0 	-0.131 	-1.444 	-1.576 
8214 	0 	-2.312 	-3.395 	-5.707 
8215 	0 	-0.701 	2.421 	1.721 
8216 	0 	-0.405 	1.248 	0.843 
8217 	0 	0.603 	-0.531 	0.072 
8218 	0 	1.335 	3.044 	4.379 
8219 	0 	1.920 	-2.618 	-0.699 
8220 	1 	-0.531 	-0.402 	-0.933 
8221 	0 	-1.366 	4.301 	2.935 
8222 	1 	0.478 	3.760 	4.238 
8223 	0 	-0.334 	-1.884 	-2.218 
8224 	0 	1.710 	-1.564 	0.146 
8225 	1 	-0.140 	-0.582 	-0.722 
8226 	1 	-0.428 	0.875 	0.447 
8227 	0 	0.204 	-2.833 	-2.628 
8228 	0 	-0.253 	-1.145 	-1.399 
8229 	1 	-0.412 	-0.019 	-0.431 
8230 	1 	-1.124 	-2.828 	-3.952 
8231 	0 	0.169 	0.956 	1.125 
8232 	1 	-1.208 	1.754 	0.545 
8233 	0 	-0.051 	0.498 	0.447 
8234 	1 	0.634 	1.639 	2.273 
8235 	1 	0.408 	0.677 	1.085 
8236 	0 	0.240 	0.223 	0.463 
8237 	1 	-1.820 	1.180 	-0.640 
8238 	0 	0.282 	-1.964 	-1.682 
8239 	1 	0.163 	-2.264 	-2.101 
8240 	0 	-0.981 	2.570 	1.589 
8241 	1 	-0.425 	1.599 	1.174 
8242 	0 	0.314 	1.649 	1.963 
8243 	0 	0.688 	3.106 	3.795 
8244 	1 	1.231 	-0.518 	0.713 
8245 	0 	-0.929 	-3.580 	-4.508 
8246 	1 	-0.593 	-3.174 	-3.768 
8247 	1 	-0.719 	2.519 	1.800 
8248 	1 	0.998 	2.035 	3.033 
8249 	0 	-1.488 	2.445 	0.956 
8250 	1 	0.510 	0.278 	0.788 
8251 	1 	-0.210 	0.153 	-0.056 
8252 	1 	-0.819 	0.719 	-0.100 
8253 	0 	0.282 	-2.445 	-2.163 
8254 	0 	-1.348 	-1.781 	-3.129 
8255 	1 	0.347 	-0.010 	0.337 
8256 	1 	0.835 	-0.100 	0.735 
8257 	0 	1.180 	1.126 	2.306 
8258 	0 	0.371 	1.942 	2.313 
8259 	0 	0.292 	0.217 	0.509 
8260 	1 	-1.221 	1.937 	0.716 
8261 	0 	0.673 	-2.167 	-1.494 
8262 	0 	-0.601 	2.126 	1.525 
8263 	1 	-0.003 	-2.158 	-2.160 
8264 	1 	0.462 	2.175 	2.637 
8265 	0 	1.734 	1.025 	2.758 
8266 	1 	-1.379 	-0.990 	-2.369 
8267 	1 	-0.092 	2.004 	1.913 
8268 	1 	0.450 	1.422 	1.873 
8269 	1 	-0.837 	2.280 	1.443 
8270 	1 	-0.790 	-0.229 	-1.018 
8271 	1 	-1.118 	0.983 	-0.136 
8272 	0 	-0.617 	-1.306 	-1.924 
8273 	0 	-0.414 	-0.609 	-1.024 
8274 	1 	-0.484 	0.768 	0.284 
8275 	0 	1.551 	0.114 	1.665 
8276 	1 	0.713 	1.008 	1.721 
8277 	1 	0.330 	1.183 	1.513 
8278 	1 	-0.226 	-0.932 	-1.158 
8279 	0 	0.984 	-5.989 	-5.005 
8280 	0 	-0.276 	-1.131 	-1.406 
8281 	1 	1.862 	-1.615 	0.247 
8282 	0 	-0.240 	0.090 	-0.151 
8283 	1 	0.229 	-1.512 	-1.284 
8284 	0 	0.830 	2.246 	3.076 
8285 	1 	-1.863 	0.019 	-1.844 
8286 	1 	-1.963 	1.974 	0.011 
8287 	1 	0.895 	-3.663 	-2.768 
8288 	1 	0.135 	2.810 	2.945 
8289 	1 	-1.830 	1.579 	-0.251 
8290 	1 	0.803 	-3.491 	-2.688 
8291 	1 	-1.559 	1.103 	-0.456 
8292 	0 	0.030 	-2.148 	-2.118 
8293 	1 	-0.521 	3.045 	2.524 
8294 	1 	0.656 	2.348 	3.004 
8295 	0 	-0.488 	-0.954 	-1.442 
8296 	1 	-1.245 	3.260 	2.015 
8297 	1 	-1.270 	0.839 	-0.431 
8298 	1 	2.072 	0.146 	2.217 
8299 	1 	-2.446 	1.850 	-0.595 
8300 	0 	0.183 	-2.517 	-2.334 
8301 	0 	0.164 	-0.359 	-0.195 
8302 	1 	-0.355 	-4.031 	-4.387 
8303 	1 	0.727 	-3.592 	-2.864 
8304 	1 	0.071 	-2.512 	-2.441 
8305 	0 	1.683 	-1.220 	0.463 
8306 	0 	-0.056 	2.071 	2.016 
8307 	1 	-1.237 	1.049 	-0.188 
8308 	0 	0.041 	1.603 	1.644 
8309 	0 	0.209 	1.794 	2.003 
8310 	0 	0.678 	0.894 	1.572 
8311 	0 	1.469 	3.623 	5.092 
8312 	1 	1.341 	-0.337 	1.005 
8313 	0 	-1.363 	0.183 	-1.180 
8314 	1 	-2.297 	-4.265 	-6.562 
8315 	1 	-0.482 	0.835 	0.353 
8316 	0 	-0.515 	-2.437 	-2.952 
8317 	1 	0.660 	2.299 	2.959 
8318 	0 	-0.003 	1.022 	1.018 
8319 	0 	0.260 	-2.710 	-2.450 
8320 	0 	1.291 	0.561 	1.852 
8321 	1 	1.425 	-1.646 	-0.221 
8322 	0 	0.341 	-2.885 	-2.544 
8323 	0 	0.920 	2.226 	3.147 
8324 	0 	-0.123 	0.911 	0.788 
8325 	1 	-1.543 	3.373 	1.830 
8326 	0 	-0.520 	5.337 	4.817 
8327 	0 	1.446 	-0.634 	0.812 
8328 	0 	0.303 	-2.678 	-2.376 
8329 	1 	-2.359 	-1.625 	-3.984 
8330 	1 	-0.068 	0.733 	0.665 
8331 	1 	-1.670 	-0.686 	-2.357 
8332 	0 	1.886 	0.299 	2.185 
8333 	1 	0.811 	0.016 	0.827 
8334 	1 	-0.417 	-3.137 	-3.554 
8335 	0 	-0.369 	-2.173 	-2.543 
8336 	0 	0.575 	0.376 	0.951 
8337 	0 	-0.385 	2.036 	1.651 
8338 	1 	-0.659 	-0.151 	-0.809 
8339 	1 	0.770 	1.054 	1.824 
8340 	0 	0.073 	0.054 	0.127 
8341 	1 	1.796 	0.791 	2.587 
8342 	0 	-0.871 	-0.409 	-1.280 
8343 	0 	0.999 	-2.089 	-1.089 
8344 	1 	0.310 	0.682 	0.991 
8345 	1 	-0.998 	2.467 	1.468 
8346 	1 	0.111 	0.219 	0.330 
8347 	0 	-0.998 	0.637 	-0.361 
8348 	1 	-1.002 	0.434 	-0.568 
8349 	1 	-0.986 	0.746 	-0.240 
8350 	0 	0.166 	1.882 	2.047 
8351 	1 	1.114 	-2.106 	-0.992 
8352 	0 	0.022 	1.641 	1.663 
8353 	0 	0.515 	2.865 	3.380 
8354 	0 	0.110 	2.132 	2.242 
8355 	0 	-0.096 	-0.156 	-0.251 
8356 	1 	-0.802 	2.731 	1.929 
8357 	0 	0.138 	-0.719 	-0.581 
8358 	1 	-1.331 	-1.319 	-2.650 
8359 	0 	0.172 	-1.129 	-0.956 
8360 	1 	0.573 	-1.119 	-0.546 
8361 	1 	-1.015 	-3.492 	-4.508 
8362 	0 	0.811 	0.908 	1.719 
8363 	0 	-0.378 	0.242 	-0.136 
8364 	1 	-1.702 	0.299 	-1.403 
8365 	0 	-0.937 	-4.402 	-5.339 
8366 	0 	0.711 	1.034 	1.745 
8367 	1 	-0.722 	1.376 	0.654 
8368 	1 	0.275 	-1.628 	-1.354 
8369 	0 	-1.174 	-1.166 	-2.340 
8370 	0 	0.444 	-0.581 	-0.138 
8371 	0 	0.253 	2.596 	2.849 
8372 	0 	0.684 	-0.944 	-0.261 
8373 	0 	0.182 	3.239 	3.421 
8374 	1 	-1.208 	-0.869 	-2.077 
8375 	1 	0.684 	-1.286 	-0.601 
8376 	1 	1.790 	-1.533 	0.257 
8377 	1 	-0.077 	2.971 	2.895 
8378 	0 	0.466 	-1.763 	-1.297 
8379 	0 	0.883 	0.730 	1.613 
8380 	0 	2.062 	0.877 	2.939 
8381 	1 	0.886 	0.054 	0.940 
8382 	0 	1.704 	-4.626 	-2.921 
8383 	1 	0.376 	2.155 	2.530 
8384 	1 	-1.783 	0.566 	-1.217 
8385 	0 	0.817 	-4.108 	-3.291 
8386 	1 	0.386 	-2.135 	-1.748 
8387 	0 	0.553 	1.386 	1.939 
8388 	1 	0.362 	1.414 	1.776 
8389 	1 	-0.233 	-1.555 	-1.788 
8390 	1 	-0.297 	0.074 	-0.223 
8391 	1 	0.614 	-3.266 	-2.652 
8392 	0 	0.910 	2.440 	3.350 
8393 	1 	1.218 	-0.473 	0.745 
8394 	1 	-1.657 	-0.125 	-1.782 
8395 	1 	1.063 	-0.866 	0.197 
8396 	1 	0.232 	2.160 	2.392 
8397 	0 	1.081 	1.479 	2.560 
8398 	1 	1.633 	2.548 	4.181 
8399 	0 	-0.233 	-2.088 	-2.321 
8400 	1 	1.758 	2.716 	4.474 
8401 	1 	-1.712 	3.509 	1.797 
8402 	1 	2.389 	0.358 	2.747 
8403 	1 	0.284 	2.258 	2.542 
8404 	1 	0.082 	-1.094 	-1.013 
8405 	0 	-0.836 	1.365 	0.529 
8406 	1 	-0.260 	-1.654 	-1.913 
8407 	0 	-0.227 	0.683 	0.457 
8408 	0 	-0.387 	2.616 	2.229 
8409 	0 	0.014 	-0.575 	-0.560 
8410 	1 	1.704 	1.559 	3.263 
8411 	1 	0.790 	0.172 	0.962 
8412 	0 	0.879 	-2.255 	-1.376 
8413 	0 	-0.390 	0.863 	0.473 
8414 	0 	-1.010 	0.386 	-0.624 
8415 	1 	2.194 	-0.208 	1.987 
8416 	1 	-0.500 	0.425 	-0.075 
8417 	0 	1.459 	-0.553 	0.906 
8418 	1 	-0.287 	2.205 	1.918 
8419 	0 	1.152 	3.687 	4.839 
8420 	1 	-0.617 	-0.201 	-0.818 
8421 	1 	-0.596 	-1.364 	-1.960 
8422 	0 	-0.349 	-1.803 	-2.152 
8423 	1 	2.422 	-2.928 	-0.506 
8424 	0 	1.193 	1.489 	2.682 
8425 	1 	1.775 	-1.769 	0.006 
8426 	1 	-0.947 	1.191 	0.244 
8427 	1 	-2.231 	0.816 	-1.415 
8428 	1 	0.347 	0.781 	1.128 
8429 	1 	-0.205 	-0.773 	-0.978 
8430 	0 	1.113 	-0.586 	0.527 
8431 	1 	0.548 	-2.449 	-1.902 
8432 	1 	2.524 	-0.531 	1.992 
8433 	0 	-1.590 	-3.507 	-5.097 
8434 	0 	-0.568 	1.307 	0.739 
8435 	1 	-0.759 	1.690 	0.931 
8436 	1 	-1.405 	-0.804 	-2.210 
8437 	1 	1.269 	-0.147 	1.123 
8438 	0 	0.044 	-3.618 	-3.574 
8439 	0 	0.678 	3.047 	3.725 
8440 	1 	-0.625 	-3.212 	-3.837 
8441 	0 	-1.041 	-1.913 	-2.954 
8442 	0 	-0.254 	1.018 	0.764 
8443 	0 	1.057 	-2.579 	-1.521 
8444 	0 	-0.640 	0.130 	-0.509 
8445 	0 	-0.731 	-0.861 	-1.592 
8446 	0 	-2.610 	1.843 	-0.767 
8447 	0 	-1.090 	-2.141 	-3.231 
8448 	1 	-0.636 	-0.913 	-1.549 
8449 	0 	-0.712 	-1.327 	-2.039 
8450 	1 	0.843 	-0.300 	0.543 
8451 	1 	-1.524 	2.667 	1.143 
8452 	0 	-0.951 	-1.044 	-1.995 
8453 	0 	-0.054 	-1.055 	-1.109 
8454 	0 	-1.229 	2.834 	1.605 
8455 	1 	-1.272 	1.429 	0.157 
8456 	0 	0.498 	0.651 	1.149 
8457 	1 	0.152 	-1.227 	-1.076 
8458 	0 	-0.109 	-0.921 	-1.031 
8459 	1 	1.522 	1.476 	2.998 
8460 	0 	-0.663 	-1.535 	-2.197 
8461 	0 	0.235 	0.780 	1.015 
8462 	1 	-0.426 	1.976 	1.549 
8463 	1 	0.537 	-0.818 	-0.281 
8464 	1 	-1.165 	1.699 	0.534 
8465 	1 	0.988 	0.998 	1.986 
8466 	1 	1.911 	-3.276 	-1.365 
8467 	0 	0.321 	-1.733 	-1.412 
8468 	1 	1.670 	-0.851 	0.819 
8469 	1 	-1.743 	2.913 	1.170 
8470 	0 	0.460 	0.897 	1.357 
8471 	0 	-0.505 	-2.333 	-2.838 
8472 	0 	0.686 	-0.371 	0.316 
8473 	1 	0.252 	-1.660 	-1.408 
8474 	1 	-1.084 	1.715 	0.631 
8475 	1 	-0.707 	1.208 	0.501 
8476 	0 	0.572 	-2.543 	-1.971 
8477 	0 	-0.611 	1.658 	1.047 
8478 	0 	0.824 	-0.932 	-0.108 
8479 	1 	-0.835 	0.700 	-0.136 
8480 	0 	1.236 	1.446 	2.682 
8481 	0 	-1.533 	1.630 	0.097 
8482 	0 	-0.265 	1.012 	0.747 
8483 	0 	-1.826 	1.180 	-0.646 
8484 	0 	0.864 	-2.418 	-1.554 
8485 	0 	0.043 	-2.461 	-2.418 
8486 	0 	-1.059 	0.236 	-0.822 
8487 	0 	1.240 	0.657 	1.896 
8488 	0 	-0.011 	-0.081 	-0.092 
8489 	1 	0.283 	3.194 	3.477 
8490 	1 	0.861 	-2.729 	-1.868 
8491 	0 	0.872 	-0.304 	0.569 
8492 	1 	-0.998 	-2.851 	-3.849 
8493 	1 	-0.861 	-3.067 	-3.927 
8494 	0 	-0.979 	-2.254 	-3.233 
8495 	0 	-0.422 	1.837 	1.415 
8496 	0 	-1.107 	0.233 	-0.875 
8497 	0 	-1.121 	2.548 	1.427 
8498 	0 	0.614 	-1.298 	-0.684 
8499 	0 	-1.003 	-0.680 	-1.683 
8500 	0 	2.568 	-5.031 	-2.463 
8501 	0 	1.160 	-0.294 	0.866 
8502 	1 	-1.670 	0.879 	-0.791 
8503 	1 	0.729 	-1.493 	-0.764 
8504 	1 	-1.009 	-2.357 	-3.366 
8505 	1 	0.316 	1.770 	2.086 
8506 	1 	0.583 	1.250 	1.833 
8507 	1 	0.694 	-0.444 	0.250 
8508 	0 	2.057 	-3.497 	-1.440 
8509 	0 	0.683 	-0.829 	-0.145 
8510 	0 	-0.041 	-1.273 	-1.314 
8511 	1 	0.016 	0.484 	0.500 
8512 	0 	1.299 	0.790 	2.089 
8513 	0 	-1.234 	-1.012 	-2.245 
8514 	0 	0.586 	-3.037 	-2.451 
8515 	0 	-0.475 	0.523 	0.048 
8516 	0 	-0.373 	-2.126 	-2.499 
8517 	1 	-1.575 	-1.450 	-3.025 
8518 	1 	-0.371 	-0.394 	-0.765 
8519 	1 	-1.016 	1.252 	0.236 
8520 	1 	-0.034 	-0.638 	-0.672 
8521 	1 	1.638 	4.435 	6.073 
8522 	0 	1.968 	-0.796 	1.172 
8523 	1 	-1.268 	0.554 	-0.714 
8524 	0 	0.830 	-3.142 	-2.312 
8525 	1 	-0.004 	2.709 	2.705 
8526 	0 	0.599 	-1.521 	-0.922 
8527 	1 	-2.012 	-0.277 	-2.289 
8528 	1 	-0.529 	2.764 	2.235 
8529 	0 	-0.533 	0.651 	0.118 
8530 	0 	-1.459 	-0.520 	-1.979 
8531 	0 	-0.959 	-2.442 	-3.401 
8532 	0 	-0.762 	-2.449 	-3.212 
8533 	0 	0.485 	-0.238 	0.247 
8534 	1 	0.914 	-0.609 	0.305 
8535 	1 	0.490 	-0.813 	-0.323 
8536 	1 	-1.669 	0.138 	-1.531 
8537 	0 	0.254 	-4.610 	-4.356 
8538 	0 	-1.407 	0.886 	-0.520 
8539 	0 	0.710 	-3.256 	-2.546 
8540 	0 	1.114 	2.133 	3.246 
8541 	1 	0.189 	1.046 	1.235 
8542 	1 	-0.311 	-0.931 	-1.242 
8543 	1 	0.137 	-4.815 	-4.678 
8544 	1 	-0.181 	-2.880 	-3.060 
8545 	1 	-0.073 	-1.924 	-1.997 
8546 	1 	-0.720 	-3.590 	-4.309 
8547 	0 	0.306 	0.207 	0.513 
8548 	1 	-0.241 	-0.998 	-1.240 
8549 	1 	-0.640 	0.778 	0.138 
8550 	1 	0.194 	-2.368 	-2.173 
8551 	1 	1.340 	1.744 	3.084 
8552 	0 	-1.148 	-0.235 	-1.384 
8553 	1 	-0.001 	-2.317 	-2.318 
8554 	1 	1.188 	-1.460 	-0.272 
8555 	0 	1.123 	0.342 	1.465 
8556 	1 	1.596 	0.799 	2.395 
8557 	0 	0.396 	1.982 	2.378 
8558 	0 	1.876 	1.167 	3.043 
8559 	1 	0.560 	-1.617 	-1.056 
8560 	0 	0.149 	-1.282 	-1.133 
8561 	0 	0.045 	1.440 	1.485 
8562 	0 	0.597 	-0.626 	-0.029 
8563 	0 	-1.388 	1.964 	0.576 
8564 	0 	-0.186 	0.468 	0.282 
8565 	0 	-0.510 	-0.561 	-1.072 
8566 	0 	-0.714 	-2.140 	-2.853 
8567 	1 	0.608 	2.809 	3.417 
8568 	1 	0.319 	-1.219 	-0.900 
8569 	1 	-1.112 	-3.154 	-4.266 
8570 	0 	-0.566 	1.806 	1.240 
8571 	0 	-1.008 	0.659 	-0.350 
8572 	0 	-0.773 	3.797 	3.025 
8573 	1 	0.561 	0.593 	1.155 
8574 	0 	-2.144 	-1.463 	-3.607 
8575 	0 	-0.575 	-0.065 	-0.640 
8576 	1 	-1.055 	0.792 	-0.263 
8577 	1 	0.121 	0.303 	0.424 
8578 	1 	-0.945 	2.053 	1.108 
8579 	1 	1.088 	1.192 	2.280 
8580 	1 	1.378 	-1.336 	0.041 
8581 	1 	-1.449 	0.617 	-0.833 
8582 	0 	1.646 	1.192 	2.838 
8583 	0 	-0.619 	-2.578 	-3.197 
8584 	1 	-0.863 	-3.097 	-3.959 
8585 	0 	1.322 	-0.629 	0.693 
8586 	1 	-1.372 	-1.904 	-3.277 
8587 	0 	1.251 	3.465 	4.716 
8588 	0 	0.240 	-3.898 	-3.658 
8589 	1 	-0.293 	0.524 	0.232 
8590 	1 	-2.373 	-1.443 	-3.816 
8591 	1 	0.498 	-0.913 	-0.415 
8592 	0 	-0.196 	2.709 	2.513 
8593 	0 	-0.472 	-0.304 	-0.776 
8594 	1 	0.866 	0.461 	1.327 
8595 	1 	-1.148 	-1.680 	-2.828 
8596 	1 	1.628 	-3.066 	-1.438 
8597 	1 	-1.012 	1.334 	0.322 
8598 	0 	0.259 	0.760 	1.020 
8599 	0 	-1.797 	-1.716 	-3.513 
8600 	0 	-2.588 	0.569 	-2.020 
8601 	0 	-0.758 	2.369 	1.611 
8602 	1 	-1.563 	0.765 	-0.797 
8603 	1 	0.082 	-1.776 	-1.693 
8604 	0 	0.502 	-2.126 	-1.624 
8605 	0 	-0.221 	4.508 	4.287 
8606 	1 	1.122 	-0.060 	1.062 
8607 	0 	0.003 	-3.119 	-3.116 
8608 	1 	0.846 	2.195 	3.041 
8609 	1 	-0.566 	-1.385 	-1.950 
8610 	1 	-0.987 	1.254 	0.267 
8611 	0 	-0.360 	2.221 	1.862 
8612 	1 	-0.459 	-1.684 	-2.142 
8613 	0 	-0.773 	1.744 	0.971 
8614 	0 	1.233 	-1.839 	-0.606 
8615 	0 	0.891 	3.648 	4.539 
8616 	1 	0.292 	1.039 	1.331 
8617 	0 	-2.088 	-1.590 	-3.677 
8618 	0 	0.147 	-1.672 	-1.525 
8619 	1 	-0.201 	2.080 	1.879 
8620 	1 	0.282 	-2.061 	-1.779 
8621 	1 	1.077 	0.958 	2.035 
8622 	0 	1.520 	2.592 	4.113 
8623 	0 	0.287 	-2.162 	-1.875 
8624 	0 	-0.406 	0.076 	-0.329 
8625 	1 	-1.654 	-2.166 	-3.820 
8626 	1 	1.204 	0.095 	1.299 
8627 	0 	-2.197 	1.430 	-0.767 
8628 	1 	-0.751 	2.523 	1.773 
8629 	1 	-0.508 	2.699 	2.191 
8630 	1 	-1.402 	-3.832 	-5.234 
8631 	1 	-0.561 	-0.335 	-0.896 
8632 	0 	-0.472 	1.303 	0.831 
8633 	0 	-0.781 	-1.441 	-2.222 
8634 	0 	-0.115 	0.401 	0.286 
8635 	1 	-0.773 	1.001 	0.228 
8636 	0 	-0.844 	0.967 	0.123 
8637 	0 	0.802 	4.515 	5.317 
8638 	0 	-0.129 	4.575 	4.446 
8639 	0 	0.470 	-1.586 	-1.116 
8640 	1 	0.313 	1.946 	2.259 
8641 	1 	0.851 	-0.403 	0.447 
8642 	1 	-0.610 	-0.609 	-1.219 
8643 	1 	-0.998 	-1.860 	-2.858 
8644 	1 	-2.251 	0.847 	-1.404 
8645 	0 	-0.560 	2.952 	2.392 
8646 	1 	0.332 	3.092 	3.423 
8647 	0 	-1.553 	-0.221 	-1.774 
8648 	0 	1.940 	6.685 	8.625 
8649 	1 	0.703 	-0.614 	0.088 
8650 	0 	0.971 	-0.855 	0.116 
8651 	0 	-0.716 	0.514 	-0.202 
8652 	0 	0.540 	1.643 	2.183 
8653 	1 	0.349 	4.153 	4.502 
8654 	0 	0.849 	-1.039 	-0.190 
8655 	1 	-2.488 	0.162 	-2.326 
8656 	0 	1.820 	0.021 	1.841 
8657 	1 	0.994 	-0.140 	0.854 
8658 	0 	-1.094 	-0.732 	-1.826 
8659 	0 	0.238 	3.322 	3.560 
8660 	1 	0.449 	0.308 	0.756 
8661 	1 	0.486 	0.497 	0.983 
8662 	0 	-0.760 	-2.930 	-3.691 
8663 	1 	1.788 	0.528 	2.315 
8664 	1 	1.223 	-0.762 	0.461 
8665 	0 	-0.189 	-3.174 	-3.363 
8666 	0 	2.226 	-1.664 	0.563 
8667 	1 	1.175 	-0.708 	0.467 
8668 	0 	-0.141 	1.429 	1.288 
8669 	1 	0.967 	1.174 	2.140 
8670 	0 	0.370 	3.649 	4.019 
8671 	1 	-0.594 	3.258 	2.665 
8672 	1 	-0.771 	-1.302 	-2.073 
8673 	0 	-1.525 	0.203 	-1.322 
8674 	1 	-1.763 	0.853 	-0.910 
8675 	1 	0.473 	1.793 	2.266 
8676 	0 	-0.962 	-0.869 	-1.831 
8677 	0 	-0.656 	-2.973 	-3.629 
8678 	1 	0.537 	2.126 	2.663 
8679 	0 	-1.824 	-0.469 	-2.292 
8680 	1 	0.242 	-1.059 	-0.818 
8681 	1 	1.232 	-1.700 	-0.468 
8682 	1 	-0.890 	0.331 	-0.559 
8683 	1 	0.501 	-3.812 	-3.311 
8684 	1 	-1.609 	0.589 	-1.020 
8685 	0 	-1.349 	3.076 	1.727 
8686 	0 	-2.465 	0.089 	-2.376 
8687 	1 	0.327 	-2.650 	-2.323 
8688 	0 	1.808 	-0.263 	1.545 
8689 	0 	1.905 	0.876 	2.781 
8690 	1 	-0.772 	0.171 	-0.601 
8691 	0 	0.553 	0.476 	1.029 
8692 	0 	-1.639 	0.564 	-1.075 
8693 	1 	-1.111 	0.479 	-0.632 
8694 	0 	-0.061 	-0.902 	-0.962 
8695 	1 	1.033 	-1.190 	-0.157 
8696 	1 	0.937 	0.408 	1.346 
8697 	0 	-0.321 	3.372 	3.051 
8698 	1 	-0.021 	1.144 	1.123 
8699 	0 	0.813 	-1.968 	-1.155 
8700 	0 	-0.089 	-0.045 	-0.134 
8701 	0 	1.791 	-3.117 	-1.326 
8702 	1 	0.393 	2.692 	3.085 
8703 	0 	-0.485 	2.151 	1.666 
8704 	0 	-1.531 	2.223 	0.692 
8705 	1 	1.136 	0.748 	1.884 
8706 	0 	-0.533 	0.507 	-0.025 
8707 	1 	-0.305 	3.017 	2.713 
8708 	1 	1.635 	2.814 	4.449 
8709 	0 	0.250 	-0.807 	-0.557 
8710 	0 	-0.417 	-2.533 	-2.950 
8711 	1 	-0.893 	-0.392 	-1.285 
8712 	1 	-1.186 	2.165 	0.979 
8713 	0 	-0.086 	1.198 	1.112 
8714 	0 	0.741 	1.631 	2.372 
8715 	0 	-0.829 	0.925 	0.096 
8716 	0 	0.391 	0.581 	0.971 
8717 	0 	1.116 	-0.623 	0.493 
8718 	1 	-0.831 	-1.086 	-1.917 
8719 	0 	-0.507 	0.818 	0.312 
8720 	1 	-0.096 	-1.720 	-1.816 
